ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted
138040,메리츠금융지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
033780,KT&G,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
011200,HMM,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
267250,HD현대,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
096770,SK이노베이션,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
024110,기업은행,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
003670,포스코퓨처엠,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
272210,한화시스템,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
003550,LG,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
307950,현대오토에버,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
035720,카카오,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
247540,에코프로비엠,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
018260,삼성에스디에스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
086520,에코프로,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
086280,현대글로비스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
047810,한국항공우주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
278470,에이피알,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000720,현대건설,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
030200,KT,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
071050,한국금융지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
006260,LS,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
010950,S-Oil,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
005940,NH투자증권,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
259960,크래프톤,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
016360,삼성증권,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
277810,레인보우로보틱스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
0126Z0,삼성에피스홀딩스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
323410,카카오뱅크,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
003490,대한항공,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
443060,HD현대마린솔루션,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
039490,키움증권,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
028050,삼성E&A,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
047050,포스코인터내셔널,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
352820,하이브,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
007660,이수페타시스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
036930,주성엔지니어링,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
950160,코오롱티슈진,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
047040,대우건설,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
003230,삼양식품,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
064400,LG씨엔에스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000880,한화,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
240810,원익IPS,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
005387,현대차2우B,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
161390,한국타이어앤테크놀로지,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
180640,한진칼,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
001440,대한전선,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
353200,대덕전자,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000990,DB하이텍,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
062040,산일전기,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
058470,리노공업,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
028300,HLB,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
004170,신세계,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
326030,SK바이오팜,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
034220,LG디스플레이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
009830,한화솔루션,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
032640,LG유플러스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
078930,GS,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
454910,두산로보틱스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
241560,두산밥캣,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
267270,HD건설기계,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
039030,이오테크닉스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
090430,아모레퍼시픽,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000500,가온전선,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000100,유한양행,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
011790,SKC,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
377300,카카오페이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
029780,삼성카드,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
298380,에이비엘바이오,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
138930,BNK금융지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
036570,NC,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
000250,삼천당제약,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
005385,현대차우,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
141080,리가켐바이오,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
088980,맥쿼리인프라,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
128940,한미약품,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
319660,피에스케이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
023530,롯데쇼핑,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
440110,파두,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
222800,심텍,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
175330,JB금융지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
001040,CJ,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
066970,엘앤에프,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
087010,펩트론,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
403870,HPSP,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
082740,한화엔진,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
347850,디앤디파마텍,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
088350,한화생명,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
080220,제주반도체,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
095340,ISC,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
052690,한전기술,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
018880,한온시스템,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
069960,현대백화점,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
010060,OCI홀딩스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
084370,유진테크,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
004020,현대제철,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
336260,두산퓨얼셀,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
108490,로보티즈,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
178320,서진시스템,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
214370,케어젠,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
103590,일진전기,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
310210,보로노이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
067310,하나마이크론,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
022100,포스코DX,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
450080,에코프로머티,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
012510,더존비즈온,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
095610,테스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
051900,LG생활건강,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
004800,효성,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
001450,현대해상,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
111770,영원무역,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
319400,현대무벡스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
005290,동진쎄미켐,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
035250,강원랜드,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
251270,넷마블,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
145020,휴젤,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
036460,한국가스공사,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
489790,한화비전,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
085620,미래에셋생명,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
014680,한솔케미칼,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
031210,서울보증보험,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
214450,파마리서치,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
011780,금호석유화학,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
214150,클래시스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
064760,티씨케이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
017800,현대엘리베이터,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
011170,롯데케미칼,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
357780,솔브레인,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
302440,SK바이오사이언스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
005850,에스엘,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
097950,CJ제일제당,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
001720,신영증권,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
383220,F&F,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
131290,티에스이,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
031980,피에스케이홀딩스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
009420,한올바이오파마,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
139130,iM금융지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
007810,코리아써키트,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
012750,에스원,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
131970,두산테스나,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
226950,올릭스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
009155,삼성전기우,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
028670,팬오션,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
279570,케이뱅크,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
020150,롯데에너지머티리얼즈,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
237690,에스티팜,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
290650,엘앤씨바이오,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
483650,달바글로벌,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
004990,롯데지주,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
043260,성호전자,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
204320,HL만도,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
375500,DL이앤씨,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
026960,동서,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
263750,펄어비스,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
089970,브이엠,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
010170,대한광통신,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
032820,우리기술,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
003690,코리안리,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
457190,이수스페셜티케미컬,2026-06-23,2026,,,,,,false,false,,,,,,,,,unqualified,false,liquid_template,false,false,false,false
